[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [aggregations]
[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [ingest-common]
[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [x-pack-identity-provider]
[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [frozen-indices]
[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [x-pack-text-structure]
[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [x-pack-shutdown]
[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [snapshot-repo-test-kit]
[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [ml-package-loader]
[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [kibana]
[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [constant-keyword]
[2025-12-16T00:39:17,265][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [x-pack-logstash]
[2025-12-16T00:39:17,266][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [x-pack-graph]
[2025-12-16T00:39:17,266][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [x-pack-ccr]
[2025-12-16T00:39:17,266][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [rank-vectors]
[2025-12-16T00:39:17,266][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [x-pack-esql]
[2025-12-16T00:39:17,266][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [parent-join]
[2025-12-16T00:39:17,266][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [counted-keyword]
[2025-12-16T00:39:17,266][INFO ][o.e.p.PluginsService     ] [node-1] loaded module [x-pack-enrich]
